Plant_ID,Pcode,State,Customer_Id,Scode,Price,Wk0,Wk1,Wk2,Wk3,Wk4,Wk5,Wk6,Wk7,Wk8,Wk9,Wk10,Wk11,Wk12,Wk13,Wk14,Wk15,Wk16,Wk17,Wk18,Wk19,Wk20,Wk21,Wk22,Wk23,Wk24,Wk25,Wk26,Wk27,Wk28,Wk29,Wk30,Wk31,Wk32,Wk33,Wk34,Wk35,Wk36,Wk37,Wk38,Wk39,Wk40,Wk41,Wk42,Wk43,Wk44,Wk45,Wk46,Wk47,Wk48,Wk49,Wk50,Wk51,Wk52,Wk53,Wk54,Wk55,Wk56,Wk57,Wk58,Wk59,Wk60,Wk61,Wk62,Wk63,Wk64,Wk65,Wk66,Wk67,Wk68,Wk69,Wk70,Wk71,Wk72,Wk73,Wk74,Wk75,Wk76,Wk77,Wk78,Wk79,Wk80,Wk81,Wk82,Wk83,Wk84,Wk85,Wk86,Wk87,Wk88,Wk89,Wk90,Wk91,Wk92,Wk93,Wk94,Wk95,Wk96,Wk97,Wk98,Wk99,Wk100,Wk101,Wk102,Wk103,
100,Buffalo,NY,34,SKU1471,$55.00 ,30,49,40,39,44,31,46,37,44,48,24,24,43,23,43,31,25,46,48,44,39,22,28,21,31,30,30,50,46,30,29,34,43,42,45,38,49,26,40,20,29,42,48,38,46,28,33,88,124,288,322,24,36,25,46,30,47,44,47,29,26,32,23,33,31,26,45,49,30,41,38,42,23,23,27,36,33,48,29,33,33,34,29,43,30,45,21,21,36,36,27,23,20,37,36,37,26,23,133,357,1015,1639,31,27,
100,Buffalo,NY,9,SKU751,$33.00 ,48,35,38,44,29,50,48,41,43,28,44,41,30,27,37,23,31,21,49,22,25,47,40,41,20,30,48,30,29,36,43,49,49,28,29,36,28,33,42,30,47,21,45,49,38,41,42,57,153,413,914,47,23,46,42,48,24,49,46,21,39,24,28,47,37,28,26,45,22,40,29,37,39,25,22,33,43,26,38,24,32,44,21,31,45,45,23,37,37,35,36,49,41,44,48,50,31,20,67,123,271,415,45,26,
100,Buffalo,NY,42,SKU213,$41.00 ,36,32,30,23,22,28,24,27,43,34,24,35,40,32,34,49,33,31,34,28,31,46,47,26,22,36,22,23,35,26,42,21,48,45,47,36,50,20,41,41,42,42,40,35,33,32,43,113,127,162,382,41,40,24,32,47,41,25,21,29,41,28,45,32,50,42,45,33,32,49,21,27,32,44,22,46,22,27,27,33,26,24,21,47,26,34,50,49,27,25,48,37,31,22,31,25,41,28,50,52,75,165,20,46,
100,Buffalo,NY,41,SKU594,$74.00 ,29,42,29,22,42,47,27,22,43,37,44,32,21,50,34,31,43,34,50,21,27,34,37,40,47,28,31,20,49,33,49,30,24,49,31,46,45,39,47,36,39,28,24,36,47,32,39,72,210,581,718,38,38,25,44,47,24,43,25,32,47,46,33,30,26,34,27,21,47,44,42,42,50,38,49,33,20,25,34,24,23,45,34,28,33,27,41,39,41,20,26,49,30,24,46,34,21,46,85,91,142,177,30,31,
100,Buffalo,NY,37,SKU1406,$48.00 ,33,25,38,33,46,36,47,22,45,23,37,33,43,27,43,47,22,39,47,30,31,42,30,24,41,32,37,21,48,31,30,42,24,45,27,35,20,30,26,43,31,39,42,34,36,23,20,68,202,391,1116,48,21,45,44,27,21,46,21,22,35,25,34,28,37,27,34,30,42,34,22,34,36,38,45,26,49,24,27,48,31,44,35,39,26,46,31,34,22,41,49,50,27,27,21,27,33,42,96,197,206,277,35,23,
100,Buffalo,NY,21,SKU43,$65.00 ,39,24,35,43,28,36,24,30,27,32,34,26,24,22,21,22,37,45,26,40,36,34,33,32,39,44,24,43,43,41,33,27,28,36,33,34,42,31,39,48,36,34,37,24,23,25,20,55,155,433,978,35,29,37,21,47,21,34,25,38,27,45,47,33,49,50,35,35,30,39,29,36,32,42,45,37,27,27,40,30,31,21,27,31,28,37,26,46,35,40,39,27,49,25,29,26,40,33,99,216,228,636,33,31,
100,Buffalo,NY,14,SKU697,$98.00 ,43,24,26,42,26,41,30,36,48,49,22,37,27,24,25,21,23,30,20,38,47,38,37,20,43,50,32,37,37,45,39,42,36,37,48,38,44,25,36,21,28,38,40,38,38,29,43,79,231,407,853,25,50,45,38,32,20,30,21,29,20,20,37,26,22,24,21,21,24,49,34,37,50,44,35,50,40,43,39,35,37,49,50,37,25,40,49,42,20,25,29,45,22,29,36,38,39,50,144,405,876,2623,27,43,
100,Buffalo,NY,38,SKU578,$67.00 ,33,29,36,47,37,40,35,39,32,26,28,35,30,27,25,46,41,32,40,33,50,32,23,32,36,49,24,47,34,45,30,36,45,45,28,31,23,42,31,33,34,49,34,22,50,41,41,79,210,552,1094,46,31,47,35,24,35,46,28,40,39,36,22,30,29,34,25,24,29,31,47,42,26,36,25,43,37,49,22,36,41,25,33,46,30,36,25,34,38,21,47,36,42,50,37,36,36,22,137,385,969,1188,39,33,
100,Buffalo,NY,29,SKU1396,$60.00 ,32,40,44,27,50,44,47,29,33,36,50,33,20,23,30,24,34,34,39,25,20,29,33,47,29,44,29,39,41,36,32,46,44,33,28,44,29,22,42,22,29,40,49,37,23,22,32,135,241,553,1180,33,42,37,22,26,35,22,46,23,46,20,25,31,49,23,31,45,22,49,40,23,41,21,41,24,43,43,28,40,41,21,29,45,35,30,20,24,35,34,25,41,49,30,31,40,42,27,105,265,344,758,30,48,
100,Buffalo,NY,34,SKU761,$20.00 ,32,43,45,43,32,46,37,36,48,34,34,24,34,20,20,47,46,38,33,25,40,27,27,50,49,28,38,48,31,27,26,41,29,28,30,42,22,20,31,22,23,46,38,42,39,49,45,135,309,341,745,41,39,27,22,46,34,45,37,36,48,43,49,26,38,23,29,27,40,48,48,50,21,32,43,37,26,29,24,35,26,35,35,25,38,28,36,49,29,37,46,45,36,30,26,29,31,39,104,175,289,435,21,28,
100,Buffalo,NY,7,SKU1199,$65.00 ,31,29,50,23,31,33,22,25,49,37,26,39,31,36,28,40,36,35,39,44,26,26,26,37,42,41,35,37,38,27,29,34,48,48,36,23,34,38,42,47,24,44,37,40,32,20,44,63,104,114,187,23,42,32,37,33,36,30,35,30,34,20,23,44,43,43,45,28,31,26,41,38,44,49,27,35,50,38,47,30,45,29,27,21,20,47,31,48,21,41,27,37,49,31,27,27,30,33,148,176,522,1158,45,33,
100,Buffalo,NY,9,SKU1075,$44.00 ,50,41,49,22,29,38,33,36,27,22,35,22,41,45,21,35,46,47,25,38,47,24,23,35,44,31,46,46,40,45,21,49,24,48,27,46,49,35,23,42,20,38,31,29,26,24,41,95,245,249,733,31,37,48,29,36,40,42,25,48,33,43,38,33,32,37,45,27,43,29,23,45,46,20,38,23,23,22,44,38,22,32,28,43,40,34,48,26,44,37,28,36,45,31,39,37,31,35,109,158,344,948,21,45,
100,Buffalo,NY,41,SKU846,$73.00 ,36,38,43,45,34,26,44,44,29,50,40,44,35,28,34,38,28,48,45,47,44,36,43,27,27,33,48,37,47,20,42,37,43,20,48,38,39,21,31,30,44,41,25,34,48,43,29,99,104,192,521,42,31,29,45,36,21,49,30,41,24,26,29,24,26,41,47,24,36,23,44,46,42,37,35,22,49,31,33,50,30,27,42,22,32,38,35,37,23,35,29,39,21,29,36,42,28,31,88,94,197,503,49,35,
100,Buffalo,NY,27,SKU1152,$20.00 ,31,40,25,44,29,26,41,43,32,27,49,36,43,29,49,40,32,44,37,30,43,30,47,22,50,28,26,24,35,48,26,36,31,37,23,23,26,43,26,23,26,35,39,41,21,38,34,50,138,284,780,33,46,21,26,36,26,44,28,31,22,36,40,30,49,43,26,42,24,27,32,45,33,32,37,45,41,22,27,22,20,30,36,20,42,43,34,49,33,27,46,50,24,33,34,27,43,31,143,224,497,1210,36,24,
100,Buffalo,NY,44,SKU1107,$15.00 ,23,24,22,29,32,36,44,49,26,37,23,24,35,27,35,32,37,37,23,46,27,44,40,37,27,48,39,37,37,44,21,41,39,21,41,39,37,46,30,37,21,39,47,40,37,24,42,98,200,394,829,23,48,45,32,21,33,28,40,39,39,23,30,36,48,48,46,23,22,24,36,39,35,38,38,47,28,23,44,44,24,41,22,38,37,29,32,40,30,46,28,22,26,49,38,26,27,26,96,259,333,800,33,46,
100,Buffalo,NY,40,SKU649,$48.00 ,24,32,38,38,42,32,22,45,20,47,34,33,32,37,25,39,44,20,25,30,23,47,44,21,24,39,50,22,22,42,48,27,31,41,28,35,28,44,32,46,50,33,27,30,48,48,39,135,232,364,524,30,32,24,23,26,48,48,27,49,24,40,35,28,47,42,48,30,40,43,24,23,21,31,28,43,36,43,32,45,34,48,27,44,22,31,25,31,44,36,46,45,28,34,31,23,28,42,99,180,209,365,37,34,
100,Buffalo,NY,20,SKU697,$94.00 ,32,30,35,25,20,48,39,22,35,28,20,25,30,21,29,29,21,31,33,25,23,44,44,20,24,27,35,23,46,50,28,37,25,21,43,33,35,23,42,38,31,50,49,22,25,40,45,137,220,421,602,46,43,36,21,29,29,37,25,42,39,47,26,46,36,24,38,43,23,37,20,21,47,30,25,30,27,43,48,33,45,41,23,41,21,29,49,26,34,46,29,23,39,44,32,26,47,37,112,214,276,586,31,35,
100,Buffalo,NY,30,SKU111,$79.00 ,29,36,21,20,45,41,22,45,31,48,30,49,50,32,34,30,20,44,25,28,26,37,21,49,21,42,40,30,44,25,48,26,31,37,20,42,44,41,26,26,31,22,30,29,36,44,27,137,147,322,506,27,48,50,40,21,22,22,37,34,42,36,26,42,25,25,35,44,34,33,46,32,21,35,25,50,44,21,26,32,35,27,43,23,26,49,30,35,28,37,33,49,47,45,41,39,47,34,59,173,311,542,20,22,
100,Buffalo,NY,28,SKU319,$58.00 ,48,34,36,28,32,49,28,21,31,21,32,36,43,36,33,21,41,20,32,39,37,37,40,35,35,30,50,45,37,22,26,23,45,32,43,47,44,22,45,24,38,46,48,32,38,33,35,84,123,220,604,28,23,33,46,22,40,25,50,32,23,46,38,20,39,43,38,49,41,30,28,35,50,40,20,34,50,44,39,49,44,33,23,35,49,48,32,32,42,43,34,39,30,38,34,39,40,21,146,406,498,772,42,32,
100,Buffalo,NY,42,SKU1443,$60.00 ,25,39,32,20,26,49,42,41,20,33,30,32,42,50,47,42,38,29,33,47,43,22,44,36,27,45,50,20,32,26,37,48,40,27,32,35,43,22,39,21,43,23,33,47,26,35,36,75,176,259,425,50,21,26,36,23,26,45,49,27,50,39,39,34,34,22,30,49,36,47,49,20,37,45,45,36,27,27,47,24,43,20,24,32,27,42,35,27,34,50,46,45,31,34,23,27,36,49,131,196,587,1272,20,48,
100,Buffalo,NY,23,SKU568,$78.00 ,22,23,45,22,44,40,41,31,30,33,30,40,32,26,29,27,35,46,42,40,35,30,29,39,37,35,44,28,20,34,40,44,40,37,31,30,42,40,38,50,29,38,50,36,39,40,46,91,259,525,1326,24,36,20,41,43,44,34,46,23,42,20,44,39,24,43,50,47,50,35,23,32,34,21,33,44,26,37,36,50,22,42,42,50,41,21,44,50,27,20,35,37,21,46,42,47,23,30,72,119,306,651,32,31,
100,Buffalo,NY,43,SKU1229,$69.00 ,49,37,32,46,24,25,39,36,49,39,25,23,21,24,35,20,26,39,21,45,44,34,30,30,32,47,49,44,28,24,24,29,25,41,39,37,47,49,30,48,24,34,40,33,44,24,27,110,295,771,2094,35,44,25,26,24,32,27,27,28,44,38,46,40,21,46,42,37,34,46,24,49,35,47,21,37,36,34,32,21,20,38,45,34,46,25,26,40,33,21,42,30,45,22,42,44,34,30,65,88,97,108,50,29,
100,Buffalo,NY,26,SKU52,$65.00 ,42,37,40,37,49,47,34,49,32,21,50,21,35,40,41,32,27,47,36,28,50,34,48,31,30,25,21,21,43,30,42,25,46,42,46,20,30,36,43,49,42,35,37,44,46,23,28,131,264,761,1736,25,45,28,34,43,33,40,41,48,32,35,39,45,39,42,32,46,48,41,50,27,41,34,40,42,50,35,41,32,29,38,41,21,37,32,33,41,24,22,46,34,32,49,43,41,35,36,97,191,245,417,42,48,
100,Buffalo,NY,7,SKU1133,$38.00 ,40,24,36,42,35,40,22,24,34,48,29,20,25,21,27,29,36,23,30,28,20,37,27,21,26,40,37,47,29,38,27,44,23,34,21,47,45,50,42,28,26,30,42,25,34,35,44,68,100,123,238,45,41,47,30,26,48,23,41,38,50,28,22,41,20,36,50,20,29,43,40,48,26,33,25,35,20,45,40,20,25,27,21,26,30,24,28,39,41,28,40,26,33,20,23,38,20,40,65,86,98,267,49,23,
100,Buffalo,NY,31,SKU124,$76.00 ,48,46,45,31,40,45,29,50,49,22,28,42,20,26,43,28,26,37,21,49,24,30,35,50,30,45,41,41,20,44,40,36,27,41,23,28,43,50,22,48,25,22,43,44,31,23,48,115,213,592,1134,22,29,24,29,43,31,45,20,23,48,37,39,32,35,21,27,48,23,29,42,22,30,20,20,24,24,50,38,20,28,24,41,24,29,34,32,49,46,50,20,30,28,31,20,42,47,36,133,265,374,523,25,41,
100,Buffalo,NY,34,SKU982,$34.00 ,44,35,47,42,43,33,40,37,36,22,43,39,26,50,40,27,20,25,44,34,21,35,44,24,38,50,42,39,32,20,26,22,35,38,26,40,21,47,26,39,48,28,38,45,24,49,30,91,119,228,570,22,21,20,50,23,47,28,48,27,46,42,35,27,49,30,47,35,50,26,35,29,27,31,44,20,47,23,34,21,38,37,24,36,22,43,25,29,43,42,24,47,21,27,25,47,35,25,67,139,223,557,32,36,
100,Buffalo,NY,35,SKU75,$14.00 ,29,41,43,28,30,21,38,37,35,35,29,41,31,37,28,31,32,42,46,36,49,38,26,37,36,35,22,44,22,32,21,43,44,37,30,46,30,22,22,50,23,23,47,27,46,27,27,109,177,186,205,26,23,37,22,39,37,25,45,22,45,32,43,21,47,30,35,23,48,22,48,46,47,21,40,30,30,20,31,26,47,26,44,37,22,26,45,21,49,40,25,20,25,29,33,43,43,30,106,177,441,630,30,49,
100,Buffalo,NY,18,SKU979,$71.00 ,44,27,25,49,50,33,24,45,28,42,38,39,39,46,23,43,38,45,28,25,47,24,38,28,36,26,39,43,25,25,40,33,38,33,39,21,45,50,46,48,26,39,26,46,41,25,39,128,184,333,430,36,34,41,43,32,49,37,22,21,43,34,28,25,29,27,35,40,48,26,32,31,43,44,22,35,36,35,26,43,39,48,27,39,34,28,30,24,28,22,36,42,21,20,50,28,39,22,126,210,522,1223,26,44,
100,Buffalo,NY,37,SKU108,$70.00 ,46,35,49,26,22,47,31,48,28,48,47,50,44,32,39,28,37,32,33,32,32,35,21,24,49,22,46,34,27,35,22,39,23,50,26,31,32,35,27,45,20,20,38,22,42,25,39,69,191,410,678,42,20,49,50,30,48,39,22,47,38,42,34,49,47,35,33,38,24,49,45,42,45,39,42,39,36,44,28,30,37,37,42,30,35,38,28,46,48,29,49,22,41,39,50,31,50,23,131,357,926,2063,33,23,
100,Buffalo,NY,27,SKU584,$93.00 ,26,33,34,42,38,29,39,28,44,50,46,23,50,43,35,48,48,46,44,38,45,44,48,48,46,33,29,42,24,39,39,44,46,49,45,31,43,27,27,20,20,48,37,34,47,42,41,50,59,116,291,43,35,36,44,20,23,31,40,38,28,20,20,24,31,43,34,41,40,45,22,36,24,41,28,30,45,33,33,46,22,24,22,24,45,21,29,25,35,22,37,41,37,37,38,45,36,30,114,265,664,1460,27,22,
100,Buffalo,NY,14,SKU863,$36.00 ,33,45,35,36,24,38,34,37,48,27,40,37,41,42,24,26,24,37,23,26,27,40,26,47,43,32,34,25,42,34,47,50,25,23,45,25,37,30,49,42,30,44,46,30,25,23,49,89,167,490,1301,25,32,49,48,22,43,20,46,47,48,20,46,38,21,23,28,47,33,35,35,31,25,22,35,45,30,44,22,47,32,50,26,44,24,31,40,30,38,49,27,30,34,47,33,45,42,24,68,172,255,713,22,20,
100,Buffalo,NY,7,SKU788,$68.00 ,34,32,39,26,37,39,31,35,35,38,32,44,42,40,29,26,43,43,28,36,45,33,20,40,49,34,43,36,32,37,44,40,43,39,30,23,34,36,30,37,42,34,45,46,50,27,39,101,232,418,838,50,41,40,48,33,35,44,22,50,50,35,38,22,39,49,27,46,43,40,40,35,26,29,27,49,31,31,30,40,33,22,41,42,33,23,28,42,35,41,25,29,37,36,45,31,40,48,75,111,167,468,21,27,
100,Buffalo,NY,39,SKU1011,$51.00 ,28,34,31,40,27,45,23,38,50,35,24,25,40,50,45,39,33,32,30,24,49,33,28,50,41,30,37,36,30,45,32,30,38,20,21,35,32,28,42,42,50,38,48,37,39,27,49,120,232,539,1370,47,39,23,47,20,37,43,23,22,48,24,38,45,24,48,29,20,37,36,44,32,50,38,35,47,32,29,43,38,31,31,29,23,25,34,33,34,48,46,31,50,45,30,30,36,32,34,77,77,80,170,24,26,
100,Buffalo,NY,32,SKU493,$82.00 ,45,43,28,24,35,21,34,36,29,24,47,22,34,28,29,50,36,33,42,46,28,35,20,41,24,41,20,27,39,26,46,20,36,29,50,36,42,43,22,40,45,30,39,37,30,31,41,57,141,209,584,22,34,44,33,22,39,41,42,25,35,47,49,31,46,44,35,33,30,41,38,41,26,28,30,21,30,42,42,26,37,31,46,33,33,29,35,31,21,34,34,50,34,36,34,23,50,21,129,345,903,1538,26,38,
100,Buffalo,NY,46,SKU1391,$13.00 ,21,49,40,24,50,41,37,40,48,21,40,24,26,22,40,37,38,30,30,27,38,32,32,33,49,26,23,50,36,30,36,31,47,28,31,39,22,21,24,48,43,20,20,40,32,21,24,75,209,419,915,26,42,26,42,24,50,40,22,41,41,29,46,31,35,41,40,37,37,25,30,22,38,48,28,45,20,47,23,46,39,29,39,29,28,44,32,28,32,23,32,26,36,33,48,27,36,25,123,305,659,913,48,43,
100,Buffalo,NY,30,SKU632,$98.00 ,38,47,33,48,45,41,23,42,31,39,37,41,45,37,23,35,35,35,33,27,21,45,50,26,41,34,20,45,27,45,28,46,21,46,40,25,48,46,48,45,50,26,50,26,50,36,33,52,91,198,575,36,26,39,26,26,27,28,28,36,32,40,43,28,43,25,39,43,41,46,33,33,22,23,23,49,38,39,50,21,34,21,34,33,24,22,46,47,33,50,43,34,41,27,28,44,20,28,68,116,261,537,36,45,
100,Buffalo,NY,40,SKU1399,$47.00 ,23,44,39,37,40,40,31,29,27,29,39,43,44,21,47,21,27,40,41,49,32,44,49,44,29,48,26,32,29,49,32,26,47,33,38,30,32,48,24,46,33,32,28,41,48,35,32,91,153,265,745,43,29,29,40,23,26,49,31,30,23,49,39,21,31,31,42,22,23,36,44,47,31,23,36,47,40,22,21,28,32,25,41,46,30,35,28,50,33,24,48,48,34,45,27,23,27,37,121,155,254,570,49,38,
100,Buffalo,NY,16,SKU958,$40.00 ,34,31,45,28,23,20,33,30,38,20,29,29,24,49,32,24,43,34,28,27,45,43,26,36,44,36,37,30,29,42,28,28,43,24,22,21,21,26,35,44,21,41,34,50,21,41,29,94,164,198,284,41,37,37,25,27,27,38,44,42,22,23,38,32,24,46,32,24,44,49,42,30,37,47,42,41,36,47,44,35,45,29,40,22,47,45,36,49,48,40,32,48,34,32,35,42,45,30,104,269,387,625,34,30,
100,Buffalo,NY,10,SKU1043,$84.00 ,50,44,50,36,34,43,27,36,37,29,26,50,39,36,37,26,49,49,33,24,23,47,50,47,23,35,31,49,28,44,41,44,46,31,36,31,28,34,41,49,31,32,23,46,31,35,47,121,286,511,1451,50,23,38,32,20,27,32,46,32,28,39,32,26,20,46,44,45,35,33,21,29,26,25,21,36,27,47,35,21,30,26,42,49,40,38,31,48,45,44,45,43,32,21,22,36,32,39,82,225,460,868,25,21,
100,Buffalo,NY,30,SKU1362,$90.00 ,36,32,41,21,22,42,35,28,36,22,38,45,40,47,32,40,22,31,41,41,43,43,45,34,47,40,40,44,34,34,41,43,46,21,41,49,49,43,49,46,20,23,47,32,29,37,41,119,327,655,914,30,42,20,44,47,41,39,36,27,28,44,30,45,24,47,20,30,40,22,42,33,36,32,49,39,39,33,45,46,20,29,46,36,21,45,22,32,22,35,32,20,33,28,49,44,48,28,100,122,283,285,33,49,
100,Buffalo,NY,31,SKU325,$70.00 ,41,46,48,29,34,49,21,28,46,34,21,32,42,20,33,24,50,22,28,22,36,32,40,36,45,22,25,35,42,36,39,28,41,21,32,38,43,37,43,40,32,20,46,42,20,21,28,60,85,250,633,25,27,50,38,23,35,37,45,40,23,46,44,30,30,29,21,27,34,38,37,29,43,38,36,29,31,28,24,29,30,22,23,30,20,28,34,31,27,45,26,38,42,30,23,28,36,46,67,78,164,300,25,47,
100,Buffalo,NY,43,SKU889,$59.00 ,36,38,29,28,25,33,31,35,33,27,23,41,38,23,44,43,38,45,27,50,20,45,47,28,33,23,35,24,27,47,20,33,50,30,33,37,35,30,41,24,24,49,45,43,44,47,41,115,308,907,1423,32,44,21,29,44,23,21,41,23,24,40,38,28,50,47,32,45,41,31,26,22,35,20,25,27,30,25,36,34,31,42,49,49,44,48,48,33,41,26,26,22,33,41,50,25,30,32,130,380,818,2085,36,46,
100,Buffalo,NY,45,SKU719,$91.00 ,25,24,33,22,39,36,50,31,20,39,21,30,24,42,21,49,46,38,49,20,48,30,44,49,47,29,46,38,32,22,40,32,30,41,23,28,20,30,23,41,35,22,32,39,33,42,48,139,411,768,2302,46,22,34,35,23,22,40,37,31,36,24,34,23,30,47,37,36,46,31,47,50,35,30,20,34,49,44,46,22,33,36,32,27,29,48,48,24,23,31,38,23,32,43,24,43,20,46,99,175,193,502,50,36,
100,Buffalo,NY,21,SKU857,$18.00 ,30,49,42,33,43,30,38,22,28,30,38,46,46,43,48,45,34,42,34,32,30,47,36,50,22,38,46,20,35,50,33,30,21,47,28,24,28,23,30,29,22,36,48,30,42,41,37,136,341,706,957,27,31,40,33,30,22,39,47,29,49,34,25,43,44,29,28,46,35,48,38,30,29,26,25,25,50,25,39,28,46,41,49,33,26,40,25,29,20,49,20,26,20,49,39,41,30,47,117,214,626,1770,38,25,
100,Buffalo,NY,33,SKU1480,$92.00 ,47,29,42,45,44,27,37,32,28,46,38,31,29,43,21,39,47,45,32,36,22,41,25,49,47,23,46,47,48,33,45,45,44,36,22,24,50,44,21,35,27,49,21,42,50,37,47,93,187,406,662,28,35,28,42,31,27,20,25,30,47,47,45,24,47,29,44,24,39,42,32,31,27,41,42,37,41,28,27,28,43,49,31,46,48,29,23,36,45,45,48,47,23,43,45,29,47,38,128,323,928,2093,46,37,
100,Buffalo,NY,10,SKU693,$65.00 ,48,43,21,41,33,37,28,35,50,23,37,25,41,39,20,35,46,21,23,27,46,38,29,25,28,45,22,26,28,21,23,46,26,35,38,21,29,46,34,42,35,42,23,46,32,21,37,133,390,738,998,21,24,27,33,28,32,46,25,20,44,24,25,28,37,47,44,41,35,20,34,22,44,21,50,23,26,43,48,42,27,30,27,27,31,48,25,31,30,32,46,26,36,29,33,48,24,30,134,361,787,2073,50,36,
100,Buffalo,NY,21,SKU685,$76.00 ,21,25,41,27,27,40,49,22,38,46,34,21,31,25,35,42,42,29,50,26,48,29,36,38,30,40,29,30,27,47,42,31,36,48,32,45,33,43,22,45,40,35,30,32,41,35,28,102,306,893,2425,46,43,41,44,32,30,43,32,47,44,33,22,31,28,50,24,32,21,37,47,27,31,24,28,23,48,32,42,34,49,37,31,26,48,48,22,49,43,38,31,36,46,45,45,49,29,48,133,375,1083,3173,22,47,
100,Buffalo,NY,17,SKU361,$13.00 ,28,38,48,22,22,36,48,41,22,23,50,40,48,27,32,34,41,42,23,26,44,34,33,32,21,47,38,34,50,44,21,25,29,32,35,49,32,31,40,40,28,46,24,24,37,32,42,99,263,729,1436,20,46,29,37,41,37,28,21,45,47,44,47,21,31,26,33,43,38,23,49,45,40,22,46,29,21,49,38,32,42,29,49,32,35,26,24,21,43,29,41,38,37,32,49,36,50,43,150,276,463,1241,22,35,
100,Buffalo,NY,46,SKU625,$81.00 ,38,43,30,39,31,41,46,22,25,45,39,39,26,25,35,28,26,20,29,50,35,46,35,41,20,44,22,32,49,35,35,32,49,46,48,50,37,47,46,45,44,27,37,33,26,45,43,112,164,482,887,36,39,31,36,29,41,28,28,24,24,22,45,41,36,43,30,25,37,37,25,27,24,39,20,48,30,50,27,39,26,37,43,20,43,28,29,47,34,36,33,36,46,40,35,50,21,20,104,195,267,475,43,21,
100,Buffalo,NY,32,SKU1238,$83.00 ,46,20,27,25,31,32,42,37,25,31,41,24,46,32,31,27,37,50,45,21,24,29,39,30,48,42,42,28,31,33,30,50,38,27,47,30,41,46,30,44,32,30,35,29,25,23,29,64,125,259,714,32,42,46,45,33,27,48,20,40,39,43,27,27,24,44,46,46,48,39,49,46,38,41,21,26,50,45,36,25,23,36,33,46,49,29,24,48,43,33,46,41,50,30,33,43,48,32,78,179,274,555,22,34,
100,Buffalo,NY,38,SKU146,$29.00 ,41,31,28,25,38,42,37,21,33,26,20,25,25,32,41,40,42,21,28,35,43,27,30,50,40,30,25,50,39,47,25,20,28,27,38,29,31,25,28,44,41,26,45,23,45,45,46,90,145,179,493,32,21,46,41,35,34,40,29,44,26,38,50,45,20,44,29,20,33,25,50,30,23,43,22,47,43,36,49,50,30,44,42,34,29,34,37,48,26,49,39,50,36,44,50,41,42,28,79,206,602,1300,39,44,
100,Buffalo,NY,37,SKU488,$78.00 ,33,36,28,37,43,36,48,31,36,47,46,22,43,45,40,30,35,32,42,33,48,20,45,24,28,32,39,40,42,33,28,28,25,22,22,21,38,35,31,24,28,38,34,37,29,46,38,82,166,471,981,37,41,33,38,35,45,32,36,41,37,43,42,28,36,50,47,48,46,30,26,29,35,36,36,40,28,43,38,29,39,44,28,47,21,28,28,38,39,26,20,23,42,48,42,43,46,48,121,349,417,1111,34,41,
100,Buffalo,NY,7,SKU881,$80.00 ,47,22,24,28,28,23,23,24,43,48,38,36,24,34,34,25,23,33,36,24,43,39,36,23,22,33,39,44,22,27,48,21,36,36,33,28,44,34,25,36,39,20,47,41,25,29,43,128,323,700,935,47,47,41,37,47,50,35,20,33,42,44,21,44,43,25,25,26,39,32,34,21,20,27,20,29,33,47,44,45,50,34,28,29,48,48,21,20,36,27,33,34,50,47,37,35,41,26,58,168,176,408,40,25,
100,Buffalo,NY,25,SKU1170,$14.00 ,42,41,33,36,26,23,33,40,27,48,30,31,41,21,24,47,21,35,45,29,21,48,33,46,40,38,38,38,44,34,35,25,37,32,44,42,23,27,43,46,28,30,21,28,49,40,34,100,216,639,1781,21,32,44,34,38,21,42,40,43,24,28,46,34,22,50,35,25,46,32,33,36,35,32,20,28,20,24,28,30,36,37,34,50,23,40,25,33,48,44,25,24,37,27,30,26,32,47,138,218,453,939,38,25,
100,Buffalo,NY,36,SKU28,$25.00 ,46,40,25,40,31,27,29,32,27,41,43,47,33,45,21,25,28,34,20,37,44,39,44,43,40,36,32,21,39,29,28,26,41,46,45,43,23,34,36,39,48,31,35,39,31,38,44,131,303,815,2400,49,47,36,25,22,27,34,27,45,38,45,22,33,47,28,39,40,24,44,29,48,28,34,47,35,21,43,28,42,36,43,26,21,32,26,32,43,50,21,26,39,20,37,26,47,33,48,149,190,426,609,46,31,
100,Buffalo,NY,29,SKU186,$11.00 ,50,38,30,25,50,23,41,40,48,32,30,50,42,40,20,35,21,39,29,49,26,35,37,26,35,46,33,35,21,44,47,45,29,20,21,34,39,22,41,31,48,21,49,26,25,34,30,96,132,234,559,22,39,50,32,25,47,23,34,35,40,20,35,33,24,35,21,41,41,41,36,37,39,38,36,31,44,29,20,43,37,27,46,34,34,46,46,22,28,50,26,35,45,36,27,50,34,38,144,365,943,2055,49,32,
100,Buffalo,NY,10,SKU1152,$54.00 ,34,25,21,25,22,33,29,22,39,35,36,46,21,27,47,31,23,39,29,48,43,44,26,34,40,40,29,26,35,23,28,20,46,27,21,31,31,20,35,40,31,36,35,27,36,24,24,144,236,301,416,43,47,48,36,40,45,31,30,49,26,28,20,43,24,25,50,30,25,20,44,20,22,21,39,47,28,24,36,32,41,23,22,21,33,37,47,38,23,28,39,46,20,42,31,28,45,50,79,207,424,601,20,30,
